SC_backup,BackupCat,backupDescrip
902,SETSCREW,"STAINLESS STEEL,GDE 304;HEX HD; FLAT POINT;M8;ISO M;25 MM LG;DIN 933; BOX OF 100;USED ON PADMOUNTS & TOMBSTONE PILLARS AS OUTLINED IN"
903,SETSCREW,"STAINLESS STEEL,GDE 304;HEX HD;FLAT POINT;M10;ISO M;25 MM LG;AS2837/AS1449 (MATERIAL),AS1111/DIN 933 (DIMENSIONS); BOX OF 100,PACK WEIGHT 2.3 KG;"
903,SETSCREW,"STAINLESS STEEL,GDE 304;HEX HD;FLAT POINT;M10;ISO M;25 MM LG;AS2837/AS1449 (MATERIAL),AS1111/DIN 933 (DIMENSIONS); BOX OF 100,PACK WEIGHT 2.3 KG;"
903,SETSCREW,"STAINLESS STEEL,GDE 304;HEX HD;FLAT POINT;M10;ISO M;25 MM LG;AS2837/AS1449 (MATERIAL),AS1111/DIN 933 (DIMENSIONS); BOX OF 100,PACK WEIGHT 2.3 KG;"
905,SETSCREW,"STAINLESS STEEL,GDE 304;HEX HD;FLAT POINT;M10;ISO M;90 MM LG;AS2837/AS1449 (MATERIAL),AS1111/DIN 933 (DIMENSIONS); BOX OF 100;"
905,SETSCREW,"STAINLESS STEEL,GDE 304;HEX HD;FLAT POINT;M10;ISO M;90 MM LG;AS2837/AS1449 (MATERIAL),AS1111/DIN 933 (DIMENSIONS); BOX OF 100;"
905,SETSCREW,"STAINLESS STEEL,GDE 304;HEX HD;FLAT POINT;M10;ISO M;90 MM LG;AS2837/AS1449 (MATERIAL),AS1111/DIN 933 (DIMENSIONS); BOX OF 100;"
907,SETSCREW,"STAINLESS STEEL,GDE 304;HEX HD;FLAT POINT;M12;ISO M;25 MM LG;AS2837/AS1449 (MATERIAL),AS1111/DIN 933 (DIMENSIONS); BOX OF 100,PACK WEIGHT 3.4 KG;"
907,SETSCREW,"STAINLESS STEEL,GDE 304;HEX HD;FLAT POINT;M12;ISO M;25 MM LG;AS2837/AS1449 (MATERIAL),AS1111/DIN 933 (DIMENSIONS); BOX OF 100,PACK WEIGHT 3.4 KG;"
907,SETSCREW,"STAINLESS STEEL,GDE 304;HEX HD;FLAT POINT;M12;ISO M;25 MM LG;AS2837/AS1449 (MATERIAL),AS1111/DIN 933 (DIMENSIONS); BOX OF 100,PACK WEIGHT 3.4 KG;"
909,SETSCREW,"STAINLESS STEEL,GDE 304;HEX HD;FLAT POINT;M12;ISO M;35 MM LG;AS2837/AS1449 (MATERIAL),AS1111/DIN 933 (DIMENSIONS); Pack of 100;"
909,SETSCREW,"STAINLESS STEEL,GDE 304;HEX HD;FLAT POINT;M12;ISO M;35 MM LG;AS2837/AS1449 (MATERIAL),AS1111/DIN 933 (DIMENSIONS); Pack of 100;"
909,SETSCREW,"STAINLESS STEEL,GDE 304;HEX HD;FLAT POINT;M12;ISO M;35 MM LG;AS2837/AS1449 (MATERIAL),AS1111/DIN 933 (DIMENSIONS); Pack of 100;"
912,SETSCREW,"M16 x 50mm, Hex, Flat Point, S/Steel Gde 316 c/w Hex Nut S/Steel Gde 304, Aust Std (P25) "
912,SETSCREW,"M16 x 50mm, Hex, Flat Point, S/Steel Gde 316 c/w Hex Nut S/Steel Gde 304, Aust Std (P25) "
912,SETSCREW,"M16 x 50mm, Hex, Flat Point, S/Steel Gde 316 c/w Hex Nut S/Steel Gde 304, Aust Std (P25) "
955,"SCREW,WOOD","STEEL;ZINC PLATED; FLAT CSK HD,PHILLIPS HEAD; NO 10; 2 IN LG;  "
955,"SCREW,WOOD","STEEL;ZINC PLATED; FLAT CSK HD,PHILLIPS HEAD; NO 10; 2 IN LG;  "
955,"SCREW,WOOD","STEEL;ZINC PLATED; FLAT CSK HD,PHILLIPS HEAD; NO 10; 2 IN LG;  "
983,"NUT,PLAIN,HEXAGON","BRASS;NICKEL PLATED;1/2 NUT,LOCKNUT; M5 ISO M  "
985,GASKET,"CELLULOSE BASED,FIBRE TYPE;ANNULAR;FOR USE ON TRANSFORMERS;44.45 MM OD,25.4 MM ID,1.6 MM THK;BOUND W/NITRILE RUBBER; ASTM D1170-62T,P3442A & ASTM F104-76,F33"
986,GASKET,"NITRILE BONDED CORK;ANNULAR;FOR USE ON TRANSFORMERS;44.45 MM OD,25.4 MM ID,3.2 MM THK;A.S.T.M. F104-83; BAG OF 100;"
988,GASKET,"NITRILE BONDED CORK;ANNULAR;FOR USE ON TRANSFORMERS;44.45 MM OD,14.288 MM ID, 3.2 MM THK;A.S.T.M. F104-83; "
991,GASKET,"CELLULOSE BASED,FIBRE TYPE;ANNULAR; FOR USE ON TRANSFORMERS;63.5 MM OD, 26.988 MM ID,1.6 MM THK;BOUND W/NITRILE RUBBER;ASTM D1170-62T,P3442A & ASTM F104"
993,GASKET,"CELLULOSE BASED,FIBRE TYPE;ANNULAR; FOR USE ON TRANSFORMERS;69.85 MM OD, I44.45 MM ID,1.6 MM THK;BOUND W/NITRILE RUBBER;ASTM D1170-62T,P3442A & ASTM F104"
994,GASKET,"NITRILE BONDED CORK;ANNULAR;FOR USE ON TRANSFORMERS;69.85 MM OD,44.45 MM ID, 6.4 MM THK;A.S.T.M. F104-83; "
997,GASKET,"NITRILE BONDED CORK;ANNULAR;FOR USE ON TRANSFORMERS;50.8 MM OD,17.463 MM ID, 3.2 MM THK;A.S.T.M. F104-83; "
998,GASKET,"CELLULOSE BASED,FIBRE TYPE;ANNULAR; FOR USE ON TRANSFORMERS;50.8 MM OD, 17.463 MM ID,1.6 MM THK;BOUND W/NITRILE RUBBER;ASTM D1170-62T,P3442A & ASTM"
1000,GASKET,"NITRILE BONDED CORK;ANNULAR;FOR USE ON TRANSFORMERS;82.55 MM OD,57.15 MM ID, 6.4 MM THK;A.S.T.M. F104-83; "
1001,GASKET,"NITRILE BONDED CORK;ANNULAR;FOR USE ON TRANSFORMERS;85.725 MM OD,68.263 MM ID, 3.2 MM THK;A.S.T.M. F104-83; "
1001,GASKET,"NITRILE BONDED CORK;ANNULAR;FOR USE ON TRANSFORMERS;85.725 MM OD,68.263 MM ID, 3.2 MM THK;A.S.T.M. F104-83; "
1003,GASKET,"CELLULOSE BASED,FIBRE TYPE;ANNULAR;FOR FOR USE ON TRANSFORMERS;76.2 MM OD, 57.15 MM ID,1.6 MM THK;BOUND W/NITRILE RUBBER;ASTM D1170-62T,P3442A & ASTM F104"
1006,GASKET,"NITRILE BONDED CORK;ANNULAR;FOR USE ON TRANSFORMERS;107.95 MM OD,76.2 MM ID, 6.4 MM THK;A.S.T.M. F104-83; "
1007,"WASHER,FLAT",STEEL;GALV;M12 BOLT SIZE;50 MM SQ; 3 MM THK;  
1008,"WASHER,FLAT",STEEL;GALV;M16 BOLT SIZE;50 MM SQ; 6 MM THK;  
1010,"WASHER,FLAT","STEEL;GALV;M24 BOLT SIZE;75 MM SQ; 6 MM THK;BAG OF 50,PACK WEIGHT 11.35 KG, PALLET OF 6400,PALLET WEIGHT 1527 KG; "
1016,"WASHER,FLAT",BRASS;1/4 IN BOLT SIZE;Pack of 100   
1016,"WASHER,FLAT",BRASS;1/4 IN BOLT SIZE;Pack of 100   
1017,"WASHER,FLAT","BRASS;1/8 IN BOLT SIZE;BAG OF 200, PACK WEIGHT 0.08 KG;  "
1017,"WASHER,FLAT","BRASS;1/8 IN BOLT SIZE;BAG OF 200, PACK WEIGHT 0.08 KG;  "
1018,"WASHER,FLAT","BRASS,BRIGHT;3/16 IN BOLT SIZE; 7/16 IN OD;21 SWG THK;BOX OF 200, PACK WEIGHT 0.10 KG; "
1022,"WASHER,FLAT","BRASS;5/32 IN BOLT SIZE;BAG OF 200, PACK WEIGHT 0.11 KG;  "
1022,"WASHER,FLAT","BRASS;5/32 IN BOLT SIZE;BAG OF 200, PACK WEIGHT 0.11 KG;  "
1035,"WASHER,FLAT","STEEL;GALV;M24 BOLT SIZE;LARGE SERIES ,AS1237;  "
1040,"WASHER,FLAT",STEEL;GALV;5/16 IN BOLT SIZE; BAG OF 50;  
1043,"WASHER,FLAT","STEEL;GALV;M10 BOLT SIZE;LARGE SERIES; AS1237;BAG OF 200,PACK WEIGHT 1.40 KG;  "
1044,"WASHER,FLAT","STEEL;GALV;M12 BOLT SIZE;LARGE SERIES ,AS1237;BAG OF 200,PACK WEIGHT 2.22 KG; PALLET OF 2000, WEIGHT 25KG; "
1045,"WASHER,FLAT","STEEL;GALV;M16 BOLT SIZE;LARGE SERIES OD 34 MM,3.0 MM THK,AS1237;  "
1046,"WASHER,FLAT","STEEL;GALV;M20 BOLT SIZE;LARGE SERIES ;AS1237;BOX OF 200,PACK WEIGHT 5.08 KG;  "
1047,"WASHER,FLAT","STAINLESS STEEL;GDE 304 OR 316;1/4 IN BOLT SIZE;AS1449;BOX OF 100,PACK WEIGHT 0.15 KG; "
1047,"WASHER,FLAT","STAINLESS STEEL;GDE 304 OR 316;1/4 IN BOLT SIZE;AS1449;BOX OF 100,PACK WEIGHT 0.15 KG; "
1047,"WASHER,FLAT","STAINLESS STEEL;GDE 304 OR 316;1/4 IN BOLT SIZE;AS1449;BOX OF 100,PACK WEIGHT 0.15 KG; "
1048,"WASHER,FLAT","STAINLESS STEEL,GDE 304 OR 316; 3/16 IN BOLT SIZE;AS1449;BOX OF 100, PACK WEIGHT 0.06 KG; "
1051,"WASHER,FLAT","STAINLESS STEEL,GDE 304 OR 316; 5/16 IN BOLT SIZE;AS1449;  "
1052,"WASHER,FLAT","STAINLESS STEEL,GDE 304;M10 BOLT SIZE; AS2837/AS1449 (MATERIAL),AS1237 (DIMENSIONS);BOX OF 100,PACK WEIGHT 0.2 KG;"
1052,"WASHER,FLAT","STAINLESS STEEL,GDE 304;M10 BOLT SIZE; AS2837/AS1449 (MATERIAL),AS1237 (DIMENSIONS);BOX OF 100,PACK WEIGHT 0.2 KG;"
1053,"WASHER,FLAT","STAINLESS STEEL,GDE 304;M12 BOLT SIZE; AS2837/AS1449 (MATERIAL),AS1237, (DIMENSIONS);BOX OF 100,PACK WEIGHT 0.09 KG;"
1053,"WASHER,FLAT","STAINLESS STEEL,GDE 304;M12 BOLT SIZE; AS2837/AS1449 (MATERIAL),AS1237, (DIMENSIONS);BOX OF 100,PACK WEIGHT 0.09 KG;"
1054,"WASHER,FLAT","Round, M16, S/Steel Gde 316, Aust Std (P100)  "
1054,"WASHER,FLAT","Round, M16, S/Steel Gde 316, Aust Std (P100)  "
1068,"WASHER,LOCK","SPRING,SINGLE COIL;STEEL;GALV; M24 BOLT SIZE;AS1968;PACK OF 100;  "
1068,"WASHER,LOCK","SPRING,SINGLE COIL;STEEL;GALV; M24 BOLT SIZE;AS1968;PACK OF 100;  "
1069,"WASHER,LOCK","SPRING,SINGLE COIL;STEEL;GALV; M12 BOLT SIZE;AS1968;BOX OF 200, PACK WEIGHT 0.8 KG; "
1069,"WASHER,LOCK","SPRING,SINGLE COIL;STEEL;GALV; M12 BOLT SIZE;AS1968;BOX OF 200, PACK WEIGHT 0.8 KG; "
1072,"WASHER,LOCK","SPRING,SINGLE COIL;STEEL;GALV; M10 BOLT SIZE;PACK OF 200,PACK WEIGHT 0.6 KG; "
1072,"WASHER,LOCK","SPRING,SINGLE COIL;STEEL;GALV; M10 BOLT SIZE;PACK OF 200,PACK WEIGHT 0.6 KG; "
1074,"WASHER,LOCK","SPRING,SINGLE COIL;STEEL;GALV; 3.75 MM THK;16.7 MM ID; 26.9 MM OD; M16 BOLT SIZE;  AS1968;PACK OF 200, PACK  WEIGHT 1.0 KG;"
1074,"WASHER,LOCK","SPRING,SINGLE COIL;STEEL;GALV; 3.75 MM THK;16.7 MM ID; 26.9 MM OD; M16 BOLT SIZE;  AS1968;PACK OF 200, PACK  WEIGHT 1.0 KG;"
1076,"WASHER,LOCK","SPRING,SINGLE COIL;STAINLESS STEEL, GDE 316 OR 304;1/4 IN BOLT SIZE;AS1449; BOX OF 100,PACK WEIGHT 0.11 KG; "
1076,"WASHER,LOCK","SPRING,SINGLE COIL;STAINLESS STEEL, GDE 316 OR 304;1/4 IN BOLT SIZE;AS1449; BOX OF 100,PACK WEIGHT 0.11 KG; "
1077,"WASHER,LOCK","SPRING,SINGLE COIL;STAINLESS STEEL, GDE 316 OR 304;3/16 IN BOLT SIZE;AS1449; PACK OF 100,PACK WEIGHT 0.07 KG; "
1079,"WASHER,LOCK","SPRING,SINGLE COIL;STAINLESS STEEL, GDE 316 OR 304;5/16 IN BOLT SIZE;AS1449; BOX OF 100,PACK WEIGHT 0.2 KG; "
1079,"WASHER,LOCK","SPRING,SINGLE COIL;STAINLESS STEEL, GDE 316 OR 304;5/16 IN BOLT SIZE;AS1449; BOX OF 100,PACK WEIGHT 0.2 KG; "
1080,"WASHER,LOCK","SPRING,SINGLE COIL;STAINLESS STEEL, GDE 316;M10 BOLT SIZE;AS2837/AS1449, (MATERIAL),AS1968 (DIMENSIONS); BOX OF 100,PACK WEIGHT 0.06 KG;"
1080,"WASHER,LOCK","SPRING,SINGLE COIL;STAINLESS STEEL, GDE 316;M10 BOLT SIZE;AS2837/AS1449, (MATERIAL),AS1968 (DIMENSIONS); BOX OF 100,PACK WEIGHT 0.06 KG;"
1081,"WASHER,LOCK","SPRING,SINGLE COIL;STAINLESS STEEL, GDE 316;M12 BOLT SIZE;AS2837/AS1449, MATERIAL),AS1968 (DIMENSIONS); BOX OF 50/100,PACK WEIGHT 0.09 KG;"
1081,"WASHER,LOCK","SPRING,SINGLE COIL;STAINLESS STEEL, GDE 316;M12 BOLT SIZE;AS2837/AS1449, MATERIAL),AS1968 (DIMENSIONS); BOX OF 50/100,PACK WEIGHT 0.09 KG;"
1082,"WASHER, SPRING TENSION","M16, Single Coil, S/Steel Gde 316, Aust Std (P100)  "
1082,"WASHER, SPRING TENSION","M16, Single Coil, S/Steel Gde 316, Aust Std (P100)  "
1089,"WASHER, SPRING TENSION","Belleville, M12, 30mm OD, 2mm Thk, S/Steel Gde 316 (P100)  "
1089,"WASHER, SPRING TENSION","Belleville, M12, 30mm OD, 2mm Thk, S/Steel Gde 316 (P100)  "
1091,"WASHER,CONVEX",STAINLESS STEEL;5/8 IN BOLT SIZE; BOX OF 100;  
1091,"WASHER,CONVEX",STAINLESS STEEL;5/8 IN BOLT SIZE; BOX OF 100;  
1106,"WASHER,LOCK","SPRING,SINGLE COIL;STEEL;ZINC PLATED; M8 BOLT SIZE;AS1968  "
1106,"WASHER,LOCK","SPRING,SINGLE COIL;STEEL;ZINC PLATED; M8 BOLT SIZE;AS1968  "
1109,"WASHER,FLAT","STEEL;GALV;M16 BOLT SIZE;65 MM OD; 25 MM THK;ROUND WASHER;PACK OF 25,PACK WEIGHT 0.25 KG; "
1123,NAIL,"BULLET HD;STEEL;BRIGHT;75 MM LG; 3.75 MM DIA;1 KG PACK,(141 NAILS PER KG) CARTON OF 16; "
1123,NAIL,"BULLET HD;STEEL;BRIGHT;75 MM LG; 3.75 MM DIA;1 KG PACK,(141 NAILS PER KG) CARTON OF 16; "
1127,NAIL,"BULLET HD;STEEL;BRIGHT;50 MM LG; 3.15 MM DIA;1 KG PACK,(300 NAILS PER KG) CARTON OF 10 PACKS; "
1127,NAIL,"BULLET HD;STEEL;BRIGHT;50 MM LG; 3.15 MM DIA;1 KG PACK,(300 NAILS PER KG) CARTON OF 10 PACKS; "
1140,NAIL,"Roofing, Twisted Shank, Galv Steel, 60mm Lg, 3.75mm Dia  "
1140,NAIL,"Roofing, Twisted Shank, Galv Steel, 60mm Lg, 3.75mm Dia  "
1146,NAIL,"CLOUT;STEEL;GALV;30 MM LG;2.8 MM DIA; 1 KG PACK,(529 NAILS TO A KG);  "
1146,NAIL,"CLOUT;STEEL;GALV;30 MM LG;2.8 MM DIA; 1 KG PACK,(529 NAILS TO A KG);  "
1148,"RIVET,BLIND","ALUM HD;13.6 MM BODY LG;7.9 MM GRIP LG; DOME HD;1.7 MM SHANK DIA;3.2 MM HD DIA; STEEL MANDREL,CHISEL POINT; "
1148,"RIVET,BLIND","ALUM HD;13.6 MM BODY LG;7.9 MM GRIP LG; DOME HD;1.7 MM SHANK DIA;3.2 MM HD DIA; STEEL MANDREL,CHISEL POINT; "
1149,"RIVET,BLIND","ALUM HD;18.7 MM BODY LG;11.1 MM GRIP LG; DOME HD;2.8 MM SHANK DIA;4.8 MM HD DIA; STEEL MANDREL,CHISEL POINT;PACK OF 500 "
1149,"RIVET,BLIND","ALUM HD;18.7 MM BODY LG;11.1 MM GRIP LG; DOME HD;2.8 MM SHANK DIA;4.8 MM HD DIA; STEEL MANDREL,CHISEL POINT;PACK OF 500 "
1149,"RIVET,BLIND","ALUM HD;18.7 MM BODY LG;11.1 MM GRIP LG; DOME HD;2.8 MM SHANK DIA;4.8 MM HD DIA; STEEL MANDREL,CHISEL POINT;PACK OF 500 "
1150,"RIVET,BLIND","ALUM HD;12.5 MM BODY LG;6.3 MM GRIP LG; DOME HD;2.1 MM SHANK DIA;4 MM HD DIA; STEEL MANDREL,CHISEL POINT; "
1150,"RIVET,BLIND","ALUM HD;12.5 MM BODY LG;6.3 MM GRIP LG; DOME HD;2.1 MM SHANK DIA;4 MM HD DIA; STEEL MANDREL,CHISEL POINT; "
1151,"RIVET,BLIND","ALUM HD;13.9 MM BODY LG;6.3 MM GRIP LG; DOME HD;2.8 MM SHANK DIA;4.8 MM HD DIA; STEEL MANDREL,CHISEL POINT;PACK OF 250 ,PACK WEIGHT 0.70 KG;"
1151,"RIVET,BLIND","ALUM HD;13.9 MM BODY LG;6.3 MM GRIP LG; DOME HD;2.8 MM SHANK DIA;4.8 MM HD DIA; STEEL MANDREL,CHISEL POINT;PACK OF 250 ,PACK WEIGHT 0.70 KG;"
1153,"RIVET,BLIND","ALUM HD;12.2 MM BODY LG;6.3 MM GRIP LG; CSK HD;1.7 MM SHANK DIA;3.2 MM HD DIA; STEEL MANDREL,NAIL POINT; "
1153,"RIVET,BLIND","ALUM HD;12.2 MM BODY LG;6.3 MM GRIP LG; CSK HD;1.7 MM SHANK DIA;3.2 MM HD DIA; STEEL MANDREL,NAIL POINT; "
1154,"RIVET,BLIND","ALUM HD;15.5 MM BODY LG;7.9 MM GRIP LG; CSK HD;2.8 MM SHANK DIA;4.8 MM HD DIA; STEEL MANDREL,NAIL POINT; "
1154,"RIVET,BLIND","ALUM HD;15.5 MM BODY LG;7.9 MM GRIP LG; CSK HD;2.8 MM SHANK DIA;4.8 MM HD DIA; STEEL MANDREL,NAIL POINT; "
1193,"PIN,DRIVE,POWDER ACTUATED.","HEADED DRIVE PIN;3.7 MM DIA SHANK;22 MM LG SHANK;22 MM LG O/A;FOR CONCRETE, MASONRY,WOOD & STEEL;BOX OF 100; U/W HILTI GUN DX450;"
1403,"BAR,METAL","COPPER;RD ROD;8 MM NOMINAL DIA; HARD DRAWN;AS1567/110 - H;3.0 M LG, BUNDLE OF 20;,WEIGHT 27 KG; "
1403,"BAR,METAL","COPPER;RD ROD;8 MM NOMINAL DIA; HARD DRAWN;AS1567/110 - H;3.0 M LG, BUNDLE OF 20;,WEIGHT 27 KG; "
1403,"BAR,METAL","COPPER;RD ROD;8 MM NOMINAL DIA; HARD DRAWN;AS1567/110 - H;3.0 M LG, BUNDLE OF 20;,WEIGHT 27 KG; "
1413,"BAR,METAL",COPPER;FLAT SHAPE;38.1 MM W;3.18 MM; THK;HARD DRAWN;RADIUS EDGE;AS1567-110; 4.0 M LG; 
1413,"BAR,METAL",COPPER;FLAT SHAPE;38.1 MM W;3.18 MM; THK;HARD DRAWN;RADIUS EDGE;AS1567-110; 4.0 M LG; 
1420,"BAR,METAL",COPPER;FLAT SHAPE;50 W X 6.3 MM THK; ;HARD DRAWN;RD EDGE;AS1567-110; 4.0 M LG; 
1420,"BAR,METAL",COPPER;FLAT SHAPE;50 W X 6.3 MM THK; ;HARD DRAWN;RD EDGE;AS1567-110; 4.0 M LG; 
1431,"STRIP,METAL",COPPER;38.1 MM W;3.18 MM THK;ANNEALED; WEIGHT OF COILS TO BE MARKED ACCORDINGLY ;18 KG COILS APPROX;1 M = 1.08 KG; 
1431,"STRIP,METAL",COPPER;38.1 MM W;3.18 MM THK;ANNEALED; WEIGHT OF COILS TO BE MARKED ACCORDINGLY ;18 KG COILS APPROX;1 M = 1.08 KG; 
1439,BUSBAR,"Tubular, Cu, 5.8m Lg, 25.4mm (1"") OD, 1.63mm (16 SWG) Thk Wall  "
1439,BUSBAR,"Tubular, Cu, 5.8m Lg, 25.4mm (1"") OD, 1.63mm (16 SWG) Thk Wall  "
1439,BUSBAR,"Tubular, Cu, 5.8m Lg, 25.4mm (1"") OD, 1.63mm (16 SWG) Thk Wall  "
1440,BUSBAR,"Tubular, Cu, 5.8m Lg, 38.1mm (1-1/2"") OD 1.63mm (16 SWG) Thk Wall, Hard Drawn, High Conductivity "
1440,BUSBAR,"Tubular, Cu, 5.8m Lg, 38.1mm (1-1/2"") OD 1.63mm (16 SWG) Thk Wall, Hard Drawn, High Conductivity "
1441,"TUBE,METALLIC",COPPER;RD CROSS SECT SHAPE;6.5 M LG; 50.8 MM (2 IN) OD;4.88 MM (6SWG) WALL THICK;FOR BUSBAR USE; 
1441,"TUBE,METALLIC",COPPER;RD CROSS SECT SHAPE;6.5 M LG; 50.8 MM (2 IN) OD;4.88 MM (6SWG) WALL THICK;FOR BUSBAR USE; 
1441,"TUBE,METALLIC",COPPER;RD CROSS SECT SHAPE;6.5 M LG; 50.8 MM (2 IN) OD;4.88 MM (6SWG) WALL THICK;FOR BUSBAR USE; 
1698,"LACES,FOOTWEAR","LEATHER,FLAT;PLAIN ENDS;BLACK; 175 CM LG;BOOT LACES;  "
1815,"TROUSERS,WET WEATHER.","POLYESTER;HVY DUTY; REFLECTIVE STRIP; NAVY BLUE;SIZE2XL;AS4602;PACK OF 1, PACK WEIGHT 1.1 KG; "
1944,"COAT,MAN'S","DUSTCOAT STYLE;ALL COTTON;GREY; SIZE 5,(97R);ABOVE KNEE,LG SLEEVE; BUTTON CLOSURE;2 SIDE POCKETS & 1 PENCIL POCKET;"
1964,"APRON,WELDER'S.","BIB STYLE;GREY;LEATHER,CHROME; 450 MM WAIST;900 MM LG; W/TWO LARGE POCKETS; "
1973,"GLOVES,ELECTRICAL WORKER'S","INSULATING ELASTOMER;1000 V AC;RMS; 1500 V DC WORKING VOLTAGE;CLASS O; SIZE 11,410 MM LG NON ROLLED CUFF; CATEGORY RC COMPLYING WITH IEC60903;"
1973,"GLOVES,ELECTRICAL WORKER'S","INSULATING ELASTOMER;1000 V AC;RMS; 1500 V DC WORKING VOLTAGE;CLASS O; SIZE 11,410 MM LG NON ROLLED CUFF; CATEGORY RC COMPLYING WITH IEC60903;"
1974,"GLOVES,RUBBER",MEN'S UTILITY;SILVER LINED; SIZE 9 ;12 PER PACK;  
1974,"GLOVES,RUBBER",MEN'S UTILITY;SILVER LINED; SIZE 9 ;12 PER PACK;  
1991,"HELMET,SAFETY","Full Brim Style, Moulded ABS Plastic, White, Unbranded c/w TerySafe Hardness, Adj HeadBand, Adj Size, SweatBand Terry Cotton"
1994,"HARNESS,HELMET,SAFETY","WEDGE IN;POLYTHENE SUSPENSION;INCL 2 TERYLENE WOVEN STRAPS;W/ADDITIONAL TERYLENE WOVEN STRAP,& FITTED W/TERRY COTTON SWEATBAND;BAG OF 10;TO SUIT HH40"
1994,"HARNESS,HELMET,SAFETY","WEDGE IN;POLYTHENE SUSPENSION;INCL 2 TERYLENE WOVEN STRAPS;W/ADDITIONAL TERYLENE WOVEN STRAP,& FITTED W/TERRY COTTON SWEATBAND;BAG OF 10;TO SUIT HH40"
1999,"STRAP ASSEMBLY,CHIN",ELASTICISED TERYLENE;ADJ SIZE; FOR SAFETY HELMET;  
1999,"STRAP ASSEMBLY,CHIN",ELASTICISED TERYLENE;ADJ SIZE; FOR SAFETY HELMET;  
1999,"STRAP ASSEMBLY,CHIN",ELASTICISED TERYLENE;ADJ SIZE; FOR SAFETY HELMET;  
2001,"GOGGLES,INDUSTRIAL","GAS WELDING TYPE;ONE PIECE,DOUBLE APERATURE;SOFT COVERALL,LIFT FRONT; GLASS FILTER LENS SHADE NO.5;W/CLEAR COVER & CHIPPING LENS;AS1337,"
2001,"GOGGLES,INDUSTRIAL","GAS WELDING TYPE;ONE PIECE,DOUBLE APERATURE;SOFT COVERALL,LIFT FRONT; GLASS FILTER LENS SHADE NO.5;W/CLEAR COVER & CHIPPING LENS;AS1337,"
2041,"BAG,TEXTILE","UNTREATED CANVAS;C/W 25 MM VELCRO SEAL; 450 MM LG X 230 MM W;TO HOLD LINEMAN'S INSULATING GLOVES;PACK OF 60,PACK WEIGHT 12 KG;"
2045,"BAG,TOOL","CANVAS;C/W FINGER SPRING LOADED DOG CLIP ; BRASS EYELETS;WELDED NICKEL PLATED STEEL  D  RING;LEGEND- ENERGEX;POLE TOP STYLE BAG;PACK OF 40,PACK"
2056,"BIT,AUGER",STEEL;SCOTCH PATTERN;14 MM DIA; 220 MM O/A LG;RD SHANK;PACK OF 1; FOR USE WITH BIT BRACE; 
2069,"BLADE,RECIPROCATING SAW","Metal, 150mm, 14 TPI (P5)   "
2069,"BLADE,RECIPROCATING SAW","Metal, 150mm, 14 TPI (P5)   "
2069,"BLADE,RECIPROCATING SAW","Metal, 150mm, 14 TPI (P5)   "
2069,"BLADE,RECIPROCATING SAW","Metal, 150mm, 14 TPI (P5)   "
2070,"BLADE,RECIPROCATING SAW","Metal, 150mm, 10 TPI (P5)   "
2070,"BLADE,RECIPROCATING SAW","Metal, 150mm, 10 TPI (P5)   "
2070,"BLADE,RECIPROCATING SAW","Metal, 150mm, 10 TPI (P5)   "
2070,"BLADE,RECIPROCATING SAW","Metal, 150mm, 10 TPI (P5)   "
2077,"BLADE,HAND HACKSAW","HSF, Shatterproof Bi-Metal, Regular Teeth 18 TPI, 300mm Lg, 0.65mm Thk, 13mm W, Pack of 1 "
2077,"BLADE,HAND HACKSAW","HSF, Shatterproof Bi-Metal, Regular Teeth 18 TPI, 300mm Lg, 0.65mm Thk, 13mm W, Pack of 1 "
2077,"BLADE,HAND HACKSAW","HSF, Shatterproof Bi-Metal, Regular Teeth 18 TPI, 300mm Lg, 0.65mm Thk, 13mm W, Pack of 1 "
2078,"BLADE,HAND HACKSAW","HSF, Flexible, Regular Teeth 32 TPI, 15mm Lg, 0.43mm Thk, 6mm W, AS1912, Box of 10 "
2078,"BLADE,HAND HACKSAW","HSF, Flexible, Regular Teeth 32 TPI, 15mm Lg, 0.43mm Thk, 6mm W, AS1912, Box of 10 "
2082,"BLADE,BOW SAW",21 IN LG;HAND TYPE;HSS;ISO M;20 MM; PACK OF 1;  
2082,"BLADE,BOW SAW",21 IN LG;HAND TYPE;HSS;ISO M;20 MM; PACK OF 1;  
2082,"BLADE,BOW SAW",21 IN LG;HAND TYPE;HSS;ISO M;20 MM; PACK OF 1;  
2089,"BLADE,JIG SAW",METAL WORKING;HSS;22 TPI; FINE CUT;2 IN LG;SEALED CARD OF 5;  
2091,"BLADE,PLUMBER'S SAW","Xylan Coated Steel, 10 TPI, 350mm Lg, Pack of 10  "
2091,"BLADE,PLUMBER'S SAW","Xylan Coated Steel, 10 TPI, 350mm Lg, Pack of 10  "
2104,"BLOCK,TACKLE","SINGLE SHEAVE,SNATCH BLOCK;75 MM DIA SHEAVE;STEEL SHEAVE;HAND OPERATED; TO SUIT NATURAL OR SYNTHETIC FIBRE ROPE; 12 MM DIA ROPE;250 KG SWL;EYE BECKET;"
2104,"BLOCK,TACKLE","SINGLE SHEAVE,SNATCH BLOCK;75 MM DIA SHEAVE;STEEL SHEAVE;HAND OPERATED; TO SUIT NATURAL OR SYNTHETIC FIBRE ROPE; 12 MM DIA ROPE;250 KG SWL;EYE BECKET;"
